TIME,SIZE,RESP,TH,ERROR
2006-07-14 15:30:56,2556,2023,1.26347009391992,NO
2006-07-14 16:30:38,2557,3132,0.816411238825032,NO
2006-07-14 17:30:34,2557,1850,1.38216216216216,NO
2006-07-14 18:30:32,2553,1841,1.38674633351439,NO
2006-07-14 19:30:41,2553,1919,1.3303804064617,NO
2006-07-14 20:33:49,2554,1948,1.31108829568789,NO
2006-07-14 21:33:55,2555,1834,1.39312977099237,NO
2006-07-14 22:33:29,2555,1861,1.37291778613649,NO
2006-07-14 23:33:30,2555,1882,1.35759829968119,NO
2006-07-15 00:34:21,2555,1836,1.39161220043573,NO
2006-07-15 01:42:16,2555,1842,1.3870792616721,NO
2006-07-15 02:31:40,2555,1791,1.42657733109994,NO
2006-07-15 03:36:43,2555,1789,1.42817216321968,NO
2006-07-15 04:39:34,2555,1849,1.38182801514332,NO
2006-07-15 05:36:08,2555,1814,1.40848952590959,NO
2006-07-15 06:39:16,2555,1871,1.36557990379476,NO
2006-07-15 07:30:33,2555,1843,1.38632664134563,NO
2006-07-15 08:30:33,2555,1846,1.38407367280607,NO
2006-07-15 09:30:39,2555,3641,0.701730293875309,NO
2006-07-15 10:32:10,2555,1838,1.39009793253536,NO
2006-07-15 11:30:33,2555,1890,1.35185185185185,NO
2006-07-15 12:30:37,2555,1798,1.4210233592881,NO
2006-07-15 13:30:34,2555,1887,1.35400105988341,NO
2006-07-15 14:30:34,2555,1831,1.39541234298198,NO
2006-07-15 15:30:31,2555,1822,1.40230515916575,NO
2006-07-15 16:30:32,2555,1783,1.43297812675266,NO
2006-07-15 17:30:41,2555,1810,1.41160220994475,NO
2006-07-15 18:30:32,2555,1791,1.42657733109994,NO
2006-07-15 19:30:32,2555,1828,1.39770240700219,NO
2006-07-15 20:30:32,2555,1820,1.40384615384615,NO
2006-07-15 21:30:34,2555,1849,1.38182801514332,NO
2006-07-15 22:30:37,2555,1848,1.38257575757576,NO
2006-07-15 23:30:31,2555,1838,1.39009793253536,NO
2006-07-16 00:30:33,2555,1794,1.42419175027871,NO
2006-07-16 01:30:35,2555,1788,1.42897091722595,NO
2006-07-16 02:30:34,2555,1803,1.41708264004437,NO
2006-07-16 03:30:34,2555,2102,1.21550903901047,NO
2006-07-16 04:30:38,2555,1853,1.37884511602806,NO
2006-07-16 05:30:34,2555,1840,1.38858695652174,NO
2006-07-16 06:30:38,2555,1796,1.42260579064588,NO
2006-07-16 07:30:36,2555,1795,1.42339832869081,NO
2006-07-16 08:30:36,2555,1884,1.35615711252654,NO
2006-07-16 09:30:34,2555,1815,1.40771349862259,NO
2006-07-16 10:30:52,2555,1837,1.39085465432771,NO
2006-07-16 11:30:31,2555,1842,1.3870792616721,NO
2006-07-16 12:30:31,2555,1826,1.39923329682366,NO
2006-07-16 13:30:34,2555,1835,1.39237057220708,NO
2006-07-16 14:30:33,2555,1849,1.38182801514332,NO
2006-07-16 15:30:34,2555,1858,1.3751345532831,NO
2006-07-16 16:33:45,2555,2011,1.27051218299354,NO
2006-07-16 17:30:35,2555,1868,1.36777301927195,NO
2006-07-16 18:30:33,2555,1838,1.39009793253536,NO
2006-07-16 19:30:31,2555,1829,1.39693821760525,NO
2006-07-16 20:30:33,2555,1922,1.32934443288241,NO
2006-07-16 21:30:35,2555,1850,1.38108108108108,NO
2006-07-16 22:30:40,2555,1833,1.39388979814512,NO
2006-07-16 23:30:37,2555,1867,1.36850562399571,NO
2006-07-17 00:30:34,2555,1883,1.35687732342007,NO
2006-07-17 01:30:36,2555,1863,1.37144390767579,NO
2006-07-17 02:30:34,2555,1871,1.36557990379476,NO
2006-07-17 03:30:35,2555,1834,1.39312977099237,NO
2006-07-17 04:30:33,2555,1836,1.39161220043573,NO
2006-07-17 05:30:33,2555,1829,1.39693821760525,NO
2006-07-17 06:30:33,2555,1823,1.40153592978607,NO
2006-07-17 07:30:33,2555,1822,1.40230515916575,NO
2006-07-17 08:30:36,2555,1828,1.39770240700219,NO
2006-07-17 09:30:31,2498,2366,1.05579036348267,NO
2006-07-17 10:31:22,2500,2010,1.24378109452736,NO
2006-07-17 11:30:37,2500,2672,0.93562874251497,NO
2006-07-17 12:30:43,2500,2019,1.23823675086677,NO
2006-07-17 13:30:33,2507,5104,0.491183385579937,NO
2006-07-17 14:30:50,2509,2983,0.841099564197117,NO
2006-07-17 15:30:59,2554,3418,0.747220596840257,NO
2006-07-17 16:30:48,2557,3513,0.727867919157415,NO
2006-07-17 17:30:45,2560,2116,1.20982986767486,NO
2006-07-17 18:30:39,2558,11982,0.213486897012185,NO
2006-07-17 19:30:34,2553,1835,1.39128065395095,NO
2006-07-17 20:30:40,2553,1844,1.38449023861171,NO
2006-07-17 21:30:33,2553,1836,1.39052287581699,NO
2006-07-17 22:30:34,2553,1839,1.38825448613377,NO
2006-07-17 23:30:35,2553,1844,1.38449023861171,NO
2006-07-18 00:30:34,2553,1842,1.38599348534202,NO
2006-07-18 01:30:35,2553,1855,1.37628032345013,NO
2006-07-18 02:30:33,2553,1858,1.3740581270183,NO
2006-07-18 03:30:35,2553,1847,1.38224147265836,NO
2006-07-18 04:30:34,2553,1857,1.37479806138934,NO
2006-07-18 05:30:31,2553,1917,1.33176838810642,NO
2006-07-18 06:30:32,2553,1839,1.38825448613377,NO
2006-07-18 07:30:32,2553,1868,1.36670235546039,NO
2006-07-18 08:30:36,2553,6877,0.37123745819398,NO
2006-07-18 09:30:52,2498,2873,0.869474416985729,NO
2006-07-18 10:30:37,2498,6949,0.359476183623543,NO
2006-07-18 11:30:40,2498,2431,1.0275606746195,NO
2006-07-18 12:30:37,2500,1891,1.32205182443152,NO
2006-07-18 13:30:39,2506,3863,0.648718612477349,NO
2006-07-18 14:30:36,2509,1833,1.36879432624113,NO
2006-07-18 15:30:46,2551,2405,1.06070686070686,NO
2006-07-18 16:30:42,2553,1858,1.3740581270183,NO
2006-07-18 17:30:36,2556,1853,1.37938478143551,NO
2006-07-18 18:30:42,2555,1860,1.37365591397849,NO
2006-07-18 19:30:39,2555,1857,1.37587506731287,NO
2006-07-18 20:31:36,2551,2014,1.26663356504469,NO
2006-07-18 21:30:36,2551,1926,1.32450674974039,NO
2006-07-18 22:33:14,2552,1909,1.33682556312205,NO
2006-07-18 23:34:16,2554,5135,0.497370983446933,NO
2006-07-19 00:30:37,2554,1898,1.34562697576396,NO
2006-07-19 01:30:35,2554,1926,1.32606438213915,NO
2006-07-19 02:32:54,2554,1860,1.37311827956989,NO
2006-07-19 03:30:36,2554,1847,1.38278289117488,NO
2006-07-19 04:30:33,2554,2197,1.1624943104233,NO
2006-07-19 05:30:31,2554,1889,1.35203811540498,NO
2006-07-19 06:30:31,2554,1904,1.34138655462185,NO
2006-07-19 07:30:33,2554,1891,1.35060814383924,NO
2006-07-19 08:30:36,2554,2634,0.96962794229309,NO
2006-07-19 09:30:33,2498,1933,1.29229177444387,NO
2006-07-19 10:30:48,2498,3738,0.668271803103264,NO
2006-07-19 11:30:42,2501,1925,1.29922077922078,NO
2006-07-19 12:30:54,2502,7269,0.34420140321915,NO
2006-07-19 13:30:41,2508,1927,1.30150492994292,NO
2006-07-19 14:30:41,2511,2928,0.857581967213115,NO
2006-07-19 15:30:48,2556,5899,0.433293778606544,NO
2006-07-19 16:30:47,2560,5210,0.491362763915547,NO
2006-07-19 17:30:38,2558,1952,1.31045081967213,NO
2006-07-19 18:30:32,2554,1858,1.3745963401507,NO
2006-07-19 19:30:36,2554,1860,1.37311827956989,NO
2006-07-19 20:30:31,2554,1995,1.28020050125313,NO
2006-07-19 21:30:35,2554,1855,1.37681940700809,NO
2006-07-19 22:30:33,2554,6832,0.373829039812646,NO
2006-07-19 23:30:39,2554,1859,1.37385691231845,NO
2006-07-20 00:30:31,2554,1842,1.38653637350706,NO
2006-07-20 01:30:31,2554,1828,1.39715536105033,NO
2006-07-20 02:30:31,2554,6456,0.395600991325898,NO
2006-07-20 03:30:33,2554,5069,0.503846912606037,NO
2006-07-20 04:30:31,2554,1846,1.38353196099675,NO
2006-07-20 05:30:40,2554,1995,1.28020050125313,NO
2006-07-20 06:30:37,2554,2153,1.18625174175569,NO
2006-07-20 07:32:09,2554,4211,0.606506767988601,NO
2006-07-20 08:32:14,2554,14350,0.177979094076655,NO
2006-07-20 09:31:44,2498,8415,0.296850861556744,NO
2006-07-20 10:31:45,2501,8337,0.299988005277678,NO
2006-07-20 11:30:39,2504,1920,1.30416666666667,NO
2006-07-20 12:30:42,2504,10083,0.248338788059109,NO
2006-07-20 13:30:46,2513,2171,1.15753109166283,NO
2006-07-20 14:30:45,2514,1952,1.28790983606557,NO
2006-07-20 15:33:36,2557,1856,1.37769396551724,NO
2006-07-20 16:33:38,2560,1908,1.34171907756813,NO
2006-07-20 17:35:00,2556,2023,1.26347009391992,NO
2006-07-20 18:30:46,2552,1910,1.33612565445026,NO
2006-07-20 19:30:53,2557,1833,1.3949809056192,NO
2006-07-20 20:30:52,2553,1868,1.36670235546039,NO
2006-07-20 21:30:43,2553,1830,1.39508196721311,NO
2006-07-20 22:30:38,2553,1876,1.36087420042644,NO
2006-07-20 23:30:39,2553,1842,1.38599348534202,NO
2006-07-21 00:30:37,2553,1828,1.39660831509847,NO
2006-07-21 01:30:32,2553,1831,1.39432004369197,NO
2006-07-21 02:30:48,2553,1832,1.39355895196507,NO
2006-07-21 03:30:34,2553,5077,0.502856017333071,NO
2006-07-21 04:34:16,2553,1821,1.40197693574959,NO
2006-07-21 05:30:31,2553,1833,1.39279869067103,NO
2006-07-21 06:31:17,2553,1834,1.39203925845147,NO
2006-07-21 07:30:34,2553,1921,1.32899531494014,NO
2006-07-21 08:30:43,2553,2334,1.09383033419023,NO
2006-07-21 09:30:49,2498,1871,1.33511491181187,NO
2006-07-21 10:30:43,2500,1930,1.29533678756477,NO
2006-07-21 11:30:41,2503,3243,0.7718162195498,NO
2006-07-21 12:33:20,2503,1888,1.32574152542373,NO
2006-07-21 13:30:43,2510,1840,1.36413043478261,NO
2006-07-21 14:30:43,2512,2035,1.23439803439803,NO
2006-07-21 15:30:40,2554,2009,1.27127924340468,NO
2006-07-21 16:30:36,2557,1864,1.37178111587983,NO
2006-07-21 17:30:41,2558,1839,1.39097335508428,NO
2006-07-21 18:30:41,2556,1820,1.4043956043956,NO
2006-07-21 19:31:16,2558,1815,1.40936639118457,NO
2006-07-21 20:30:39,2554,1841,1.38728951656708,NO
2006-07-21 21:30:36,2554,1822,1.40175631174533,NO
2006-07-21 22:30:32,2554,1839,1.38879825992387,NO
2006-07-21 23:30:38,2554,1828,1.39715536105033,NO
2006-07-22 00:30:37,2554,1824,1.40021929824561,NO
2006-07-22 01:30:31,2554,1821,1.40252608456892,NO
2006-07-22 02:30:32,2554,1822,1.40175631174533,NO
2006-07-22 03:30:42,2554,2233,1.14375279892521,NO
2006-07-22 04:30:36,2554,1831,1.39486619333697,NO
2006-07-22 05:30:36,2554,1834,1.39258451472192,NO
2006-07-22 06:30:34,2554,1814,1.40793825799338,NO
2006-07-22 07:30:33,2554,1817,1.40561364887177,NO
2006-07-22 08:30:35,2554,1837,1.39031028851388,NO
2006-07-22 09:30:42,2554,1823,1.4009873834339,NO
2006-07-22 10:30:38,2554,1818,1.4048404840484,NO
2006-07-22 11:30:34,2554,1827,1.39792008757526,NO
2006-07-22 12:30:48,2554,1824,1.40021929824561,NO
2006-07-22 13:30:33,2554,1816,1.40638766519824,NO
2006-07-22 14:30:33,2554,5061,0.50464335111638,NO
2006-07-22 15:30:48,2554,1840,1.38804347826087,NO
2006-07-22 16:33:40,2554,1866,1.36870310825295,NO
2006-07-22 17:30:36,2554,1822,1.40175631174533,NO
2006-07-22 18:30:35,2554,1824,1.40021929824561,NO
2006-07-22 19:31:20,2554,1820,1.4032967032967,NO
2006-07-22 20:30:31,2554,1819,1.4040681693238,NO
2006-07-22 21:30:34,2554,1823,1.4009873834339,NO
2006-07-22 22:30:40,2554,1822,1.40175631174533,NO
2006-07-22 23:30:36,2554,1824,1.40021929824561,NO
2006-07-23 00:30:34,2554,1847,1.38278289117488,NO
2006-07-23 01:30:33,2554,1838,1.38955386289445,NO
2006-07-23 02:30:34,2554,1829,1.39639147074904,NO
2006-07-23 03:30:39,2554,1821,1.40252608456892,NO
2006-07-23 04:30:42,2554,5011,0.509678706844941,NO
2006-07-23 05:30:41,2554,1828,1.39715536105033,NO
2006-07-23 06:30:36,2554,1826,1.3986856516977,NO
2006-07-23 07:30:34,2554,1832,1.39410480349345,NO
2006-07-23 08:30:34,2554,1835,1.39182561307902,NO
2006-07-23 09:30:36,2554,1840,1.38804347826087,NO
2006-07-23 10:30:39,2554,1821,1.40252608456892,NO
2006-07-23 11:30:37,2554,1824,1.40021929824561,NO
2006-07-23 12:30:33,2554,1833,1.39334424440807,NO
2006-07-23 13:30:32,2554,1824,1.40021929824561,NO
2006-07-23 14:30:34,2554,1825,1.39945205479452,NO
2006-07-23 15:30:39,2554,1816,1.40638766519824,NO
2006-07-23 16:30:31,2554,1842,1.38653637350706,NO
2006-07-23 17:30:31,2554,6819,0.374541721660067,NO
2006-07-23 18:30:37,2554,1824,1.40021929824561,NO
2006-07-23 19:33:44,2554,1819,1.4040681693238,NO
2006-07-23 20:33:40,2554,1830,1.39562841530055,NO
2006-07-23 21:33:42,2554,3581,0.713208600949455,NO
2006-07-23 22:33:41,2554,1815,1.40716253443526,NO
2006-07-23 23:33:37,2554,1827,1.39792008757526,NO
2006-07-24 00:33:46,2554,1826,1.3986856516977,NO
2006-07-24 01:33:41,2554,1820,1.4032967032967,NO
2006-07-24 02:33:41,2554,1821,1.40252608456892,NO
2006-07-24 03:33:42,2554,1836,1.39106753812636,NO
2006-07-24 04:33:45,2554,1822,1.40175631174533,NO
2006-07-24 05:34:49,2554,1830,1.39562841530055,NO
2006-07-24 06:33:42,2554,1828,1.39715536105033,NO
2006-07-24 07:30:41,2554,1836,1.39106753812636,NO
2006-07-24 08:30:34,2554,1823,1.4009873834339,NO
2006-07-24 09:30:39,2498,1899,1.31542917324908,NO
2006-07-24 10:30:44,2498,2181,1.14534617148097,NO
2006-07-24 11:30:33,2500,8719,0.286730129602019,NO
2006-07-24 12:30:35,2500,2219,1.12663361874718,NO
2006-07-24 13:30:32,2509,1840,1.36358695652174,NO
2006-07-24 14:30:45,2515,2048,1.22802734375,NO
2006-07-24 15:30:47,2555,2171,1.17687701520037,NO
2006-07-24 16:30:40,2558,3732,0.685423365487674,NO
2006-07-24 17:30:35,2562,1833,1.39770867430442,NO
2006-07-24 18:30:34,2559,1854,1.38025889967638,NO
2006-07-24 19:30:38,2555,1830,1.39617486338798,NO
2006-07-24 20:30:39,2555,1888,1.35328389830508,NO
2006-07-24 21:30:41,2555,1849,1.38182801514332,NO
2006-07-24 22:30:36,2555,1839,1.38934203371398,NO
2006-07-24 23:30:38,2555,1838,1.39009793253536,NO
2006-07-25 00:30:35,2555,1831,1.39541234298198,NO
2006-07-25 01:30:35,2555,1841,1.38783269961977,NO
2006-07-25 02:30:33,2555,1819,1.40461792193513,NO
2006-07-25 03:30:34,2555,1830,1.39617486338798,NO
2006-07-25 04:30:39,2555,1851,1.38033495407888,NO
2006-07-25 05:30:31,2555,1825,1.4,NO
2006-07-25 06:30:33,2555,1827,1.39846743295019,NO
2006-07-25 07:30:40,2555,1838,1.39009793253536,NO
2006-07-25 08:30:37,2555,1860,1.37365591397849,NO
2006-07-25 09:30:34,2498,5101,0.489707900411684,NO
2006-07-25 10:30:42,2498,1966,1.2706002034588,NO
2006-07-25 11:30:42,2498,2176,1.14797794117647,NO
2006-07-25 12:30:37,2498,1845,1.35392953929539,NO
2006-07-25 13:30:42,2504,3588,0.697881828316611,NO
2006-07-25 14:30:51,2511,1843,1.36245252306023,NO
2006-07-25 15:30:49,2553,1878,1.3594249201278,NO
2006-07-25 16:30:53,2559,2472,1.03519417475728,NO
2006-07-25 17:30:51,2556,2076,1.23121387283237,NO
2006-07-25 18:36:19,0,41065,0,YES
2006-07-25 19:36:19,0,41065,0,YES
2006-07-25 20:36:19,0,41072,0,YES
2006-07-25 21:36:19,0,41067,0,YES
2006-07-25 22:36:19,0,41069,0,YES
2006-07-25 23:36:20,0,41069,0,YES
2006-07-26 00:36:20,0,41066,0,YES
2006-07-26 01:36:20,0,41068,0,YES
2006-07-26 02:36:19,0,41066,0,YES
2006-07-26 03:36:20,0,41067,0,YES
2006-07-26 04:36:19,0,41069,0,YES
2006-07-26 05:36:16,0,41067,0,YES
2006-07-26 06:36:20,0,41067,0,YES
2006-07-26 07:36:16,0,41066,0,YES
2006-07-26 08:36:19,0,41067,0,YES
2006-07-26 09:36:19,0,41066,0,YES
2006-07-26 10:33:48,2498,3645,0.685322359396433,NO
2006-07-26 11:33:57,2498,3976,0.628269617706237,NO
2006-07-26 12:33:55,2501,1890,1.32328042328042,NO
2006-07-26 13:33:45,2508,1820,1.37802197802198,NO
2006-07-26 14:33:44,2514,2013,1.24888226527571,NO
2006-07-26 15:36:20,0,41067,0,YES
2006-07-26 16:36:19,0,41067,0,YES
2006-07-26 17:36:19,0,41069,0,YES
2006-07-26 18:36:19,0,41068,0,YES
2006-07-26 19:36:20,0,41067,0,YES
2006-07-26 20:36:19,0,41065,0,YES
2006-07-26 21:36:19,0,41064,0,YES
2006-07-26 22:36:19,0,41066,0,YES
2006-07-26 23:36:20,0,41067,0,YES
2006-07-27 00:36:19,0,41068,0,YES
2006-07-27 01:36:20,0,41068,0,YES
2006-07-27 02:36:19,0,41066,0,YES
2006-07-27 03:36:20,0,41066,0,YES
2006-07-27 04:36:19,0,41068,0,YES
2006-07-27 05:36:20,0,41068,0,YES
2006-07-27 06:36:19,0,41067,0,YES
2006-07-27 07:35:26,2722,1848,1.47294372294372,NO
2006-07-27 08:33:42,2722,1862,1.46186895810956,NO
2006-07-27 09:33:42,2662,1821,1.46183415705656,NO
2006-07-27 10:33:59,2662,2654,1.00301431801055,NO
2006-07-27 11:33:53,2662,1989,1.33836098541981,NO
2006-07-27 12:33:45,2662,1860,1.43118279569892,NO
2006-07-27 13:33:52,2675,1855,1.44204851752022,NO
2006-07-27 14:33:46,2680,1871,1.43238909673971,NO
2006-07-27 15:31:02,2722,2699,1.00852167469433,NO
2006-07-27 16:30:36,2723,33616,0.0810030937648739,NO
2006-07-27 17:36:19,0,41065,0,YES
2006-07-27 18:36:19,0,41067,0,YES
2006-07-27 19:36:19,0,41069,0,YES
2006-07-27 20:36:19,0,41069,0,YES
2006-07-27 21:36:20,0,41070,0,YES
2006-07-27 22:36:19,0,41065,0,YES
2006-07-27 23:36:19,0,41066,0,YES
2006-07-28 00:36:19,0,41068,0,YES
2006-07-28 01:36:20,0,41068,0,YES
2006-07-28 02:36:19,0,41066,0,YES
2006-07-28 03:36:19,0,41072,0,YES
2006-07-28 04:36:20,0,41069,0,YES
2006-07-28 05:36:19,0,41066,0,YES
2006-07-28 06:36:19,0,41068,0,YES
2006-07-28 07:36:20,0,41067,0,YES
2006-07-28 08:36:19,0,41066,0,YES
2006-07-28 09:30:39,2662,1833,1.45226404800873,NO
2006-07-28 10:30:42,2662,1855,1.43504043126685,NO
2006-07-28 11:30:36,2662,1886,1.41145281018028,NO
2006-07-28 12:30:37,2662,1858,1.43272335844995,NO
2006-07-28 13:30:36,2670,1885,1.41644562334218,NO
2006-07-28 14:30:40,2676,1866,1.43408360128617,NO
2006-07-28 15:30:50,2722,1850,1.47135135135135,NO
2006-07-28 16:31:21,2727,1866,1.46141479099678,NO
2006-07-28 17:30:33,2723,2098,1.29790276453765,NO
2006-07-28 18:30:33,2721,3624,0.750827814569536,NO
2006-07-28 19:30:33,2721,1836,1.48202614379085,NO
2006-07-28 20:30:36,2723,1899,1.43391258557135,NO
2006-07-28 21:30:33,2721,1863,1.46054750402576,NO
2006-07-28 22:30:40,2721,1876,1.45042643923241,NO
2006-07-28 23:30:34,2721,1864,1.45976394849785,NO
2006-07-29 00:30:32,2721,1853,1.46842957366433,NO
2006-07-29 01:30:40,2721,1841,1.47800108636611,NO
2006-07-29 02:30:38,2721,1859,1.46369015599785,NO
2006-07-29 03:30:35,2721,1855,1.46684636118598,NO
2006-07-29 04:30:38,2721,1853,1.46842957366433,NO
2006-07-29 05:30:34,2721,1860,1.46290322580645,NO
2006-07-29 06:30:34,2721,1840,1.47880434782609,NO
2006-07-29 07:30:36,2721,1855,1.46684636118598,NO
2006-07-29 08:30:36,2721,1869,1.45585874799358,NO
2006-07-29 09:30:35,2721,1828,1.48851203501094,NO
2006-07-29 10:30:38,2721,1936,1.40547520661157,NO
2006-07-29 11:30:34,2721,1848,1.4724025974026,NO
2006-07-29 12:30:34,2721,1829,1.48769819573537,NO
2006-07-29 13:30:33,2721,1821,1.49423393739703,NO
2006-07-29 14:30:34,2721,1849,1.47160627366144,NO
2006-07-29 15:30:34,2721,1864,1.45976394849785,NO
2006-07-29 16:30:37,2721,1849,1.47160627366144,NO
2006-07-29 17:30:32,2721,1881,1.44657097288676,NO
2006-07-29 18:30:31,2721,1864,1.45976394849785,NO
2006-07-29 19:30:32,2721,1847,1.47319978343259,NO
2006-07-29 20:30:32,2721,6847,0.397400321308602,NO
2006-07-29 21:30:53,2721,1842,1.4771986970684,NO
2006-07-29 22:30:32,2721,1830,1.48688524590164,NO
2006-07-29 23:30:34,2721,1835,1.48283378746594,NO
2006-07-30 00:30:34,2721,1829,1.48769819573537,NO
2006-07-30 01:30:37,2721,1834,1.48364231188659,NO
2006-07-30 02:30:38,2721,1819,1.49587685541506,NO
2006-07-30 03:30:33,2721,1831,1.48607318405243,NO
2006-07-30 04:30:34,2721,1924,1.41424116424116,NO
2006-07-30 05:30:33,2721,1881,1.44657097288676,NO
2006-07-30 06:30:34,2721,1849,1.47160627366144,NO
2006-07-30 07:30:37,2721,1835,1.48283378746594,NO
2006-07-30 08:30:36,2721,1990,1.36733668341709,NO
2006-07-30 09:30:33,2721,1873,1.45274959957288,NO
2006-07-30 10:30:30,2721,1839,1.47960848287113,NO
2006-07-30 11:30:33,2721,1850,1.47081081081081,NO
2006-07-30 12:30:37,2721,1831,1.48607318405243,NO
2006-07-30 13:30:35,2721,1832,1.48526200873362,NO
2006-07-30 14:30:33,2721,1843,1.47639717851329,NO
2006-07-30 15:30:32,2721,1837,1.48121937942297,NO
2006-07-30 16:30:39,2721,1844,1.47559652928416,NO
2006-07-30 17:30:34,2721,1848,1.4724025974026,NO
2006-07-30 18:30:39,2721,1836,1.48202614379085,NO
2006-07-30 19:30:34,2721,1866,1.45819935691318,NO
2006-07-30 20:30:35,2721,1862,1.46133190118153,NO
2006-07-30 21:30:36,2721,2326,1.16981943250215,NO
2006-07-30 22:30:33,2721,1839,1.47960848287113,NO
2006-07-30 23:30:53,2721,4834,0.562887877534133,NO
2006-07-31 00:31:00,2721,1836,1.48202614379085,NO
2006-07-31 01:30:33,2721,1914,1.42163009404389,NO
2006-07-31 02:30:33,2721,1902,1.43059936908517,NO
2006-07-31 03:30:33,2721,1838,1.48041349292709,NO
2006-07-31 04:30:34,2721,1858,1.46447793326157,NO
2006-07-31 05:30:32,2721,1870,1.45508021390374,NO
2006-07-31 06:30:33,2721,1841,1.47800108636611,NO
2006-07-31 07:30:33,2721,1854,1.46763754045307,NO
2006-07-31 08:30:38,2721,3090,0.880582524271845,NO
2006-07-31 09:30:46,2662,1900,1.40105263157895,NO
2006-07-31 10:30:35,2662,1972,1.3498985801217,NO
2006-07-31 11:30:41,2662,1969,1.35195530726257,NO
2006-07-31 12:30:44,2662,1987,1.33970810266734,NO
2006-07-31 13:30:32,2671,1890,1.41322751322751,NO
