TIME,SIZE,RESP,TH,ERROR
2006-07-18 17:40:06,12830,2507,5.1176705225369,NO
2006-07-18 18:40:05,12829,2672,4.80127245508982,NO
2006-07-18 19:40:06,12829,7933,1.61716878860456,NO
2006-07-18 20:40:06,12725,2490,5.11044176706827,NO
2006-07-18 21:40:07,12810,2629,4.87257512362115,NO
2006-07-18 22:40:06,12849,2566,5.00740452065472,NO
2006-07-18 23:40:07,12850,2660,4.83082706766917,NO
2006-07-19 00:40:06,12842,2809,4.57173371306515,NO
2006-07-19 01:40:06,12750,2614,4.87758224942617,NO
2006-07-19 02:40:08,12758,2478,5.14850686037127,NO
2006-07-19 03:40:05,12666,2653,4.77421786656615,NO
2006-07-19 04:40:06,12758,15435,0.826563006154843,NO
2006-07-19 05:40:06,12762,2479,5.14804356595401,NO
2006-07-19 06:40:06,12762,2894,4.40981340704907,NO
2006-07-19 07:40:06,12762,2591,4.92551138556542,NO
2006-07-19 08:40:08,12762,3891,3.2798766383963,NO
2006-07-19 09:40:06,12767,2800,4.55964285714286,NO
2006-07-19 10:40:09,12747,4113,3.09919766593727,NO
2006-07-19 11:40:11,12735,3837,3.31899921813917,NO
2006-07-19 12:40:06,12743,3177,4.01101668240478,NO
2006-07-19 13:40:06,12830,7705,1.66515249837768,NO
2006-07-19 14:40:09,12809,6009,2.13163587951406,NO
2006-07-19 15:40:14,12815,4696,2.72891822827939,NO
2006-07-19 16:40:14,12816,2986,4.29202947086403,NO
2006-07-19 17:40:06,12816,2769,4.62838569880823,NO
2006-07-19 18:40:07,12771,12478,1.02348132713576,NO
2006-07-19 19:40:05,12679,2513,5.04536410664544,NO
2006-07-19 20:40:08,12763,3215,3.96982892690513,NO
2006-07-19 21:40:05,12793,2568,4.98169781931464,NO
2006-07-19 22:40:06,12797,2851,4.48860049105577,NO
2006-07-19 23:40:06,12790,2460,5.19918699186992,NO
2006-07-20 00:40:06,12790,2432,5.25904605263158,NO
2006-07-20 01:40:07,12697,2670,4.75543071161049,NO
2006-07-20 02:40:06,12697,2401,5.28821324448147,NO
2006-07-20 03:40:07,12697,2634,4.8204252088079,NO
2006-07-20 04:40:05,12702,2499,5.0828331332533,NO
2006-07-20 05:40:06,12706,2610,4.86819923371648,NO
2006-07-20 06:40:20,12706,2796,4.54434907010014,NO
2006-07-20 07:40:12,12706,3184,3.99057788944724,NO
2006-07-20 08:40:13,12716,3026,4.20224719101124,NO
2006-07-20 09:40:07,12716,7572,1.67934495509773,NO
2006-07-20 10:40:12,12688,2596,4.88751926040062,NO
2006-07-20 11:40:07,12689,8593,1.47666705457931,NO
2006-07-20 12:40:06,13010,2530,5.14229249011858,NO
2006-07-20 13:40:11,13007,3282,3.96313223644119,NO
2006-07-20 14:40:06,13007,5396,2.41048925129726,NO
2006-07-20 15:40:16,13013,2826,4.60474168435952,NO
2006-07-20 16:40:06,13030,2725,4.78165137614679,NO
2006-07-20 17:40:07,12804,7793,1.64301296034903,NO
2006-07-20 18:40:05,13065,2568,5.08761682242991,NO
2006-07-20 19:40:07,13051,3107,4.20051496620534,NO
2006-07-20 20:40:06,13047,2694,4.84298440979955,NO
2006-07-20 21:40:08,13073,4454,2.93511450381679,NO
2006-07-20 22:40:06,13076,12192,1.07250656167979,NO
2006-07-20 23:40:06,13128,2478,5.29782082324455,NO
2006-07-21 00:40:11,13128,2613,5.02411021814007,NO
2006-07-21 01:40:05,13027,2431,5.35870012340601,NO
2006-07-21 02:40:07,13027,2628,4.95700152207002,NO
2006-07-21 03:40:05,13027,2469,5.27622519238558,NO
2006-07-21 04:40:07,13027,2379,5.47583018074821,NO
2006-07-21 05:40:10,13031,3061,4.25710552107155,NO
2006-07-21 06:40:05,13031,2740,4.75583941605839,NO
2006-07-21 07:40:06,13031,5304,2.45682503770739,NO
2006-07-21 08:40:07,13030,2595,5.02119460500963,NO
2006-07-21 09:40:06,13030,2669,4.88197826901461,NO
2006-07-21 10:40:10,13034,3281,3.97256933861628,NO
2006-07-21 11:40:12,12778,2937,4.35069799114743,NO
2006-07-21 12:40:05,12872,8031,1.60278919188146,NO
2006-07-21 13:40:07,12953,3019,4.29049354090759,NO
2006-07-21 14:40:07,12953,8642,1.49884286044897,NO
2006-07-21 15:40:06,12955,6545,1.97937356760886,NO
2006-07-21 16:40:08,12912,9155,1.41037684325505,NO
2006-07-21 17:40:06,12785,2522,5.06938937351308,NO
2006-07-21 18:40:06,12786,2408,5.30980066445183,NO
2006-07-21 19:40:06,12912,4501,2.8686958453677,NO
2006-07-21 20:40:06,12912,2643,4.88535754824064,NO
2006-07-21 21:40:09,12920,2448,5.27777777777778,NO
2006-07-21 22:40:06,12849,2433,5.28113440197287,NO
2006-07-21 23:40:07,12841,4492,2.8586375779163,NO
2006-07-22 00:40:06,12841,2565,5.00623781676413,NO
2006-07-22 01:40:07,12749,2422,5.26383154417837,NO
2006-07-22 02:40:10,12657,2612,4.84571209800919,NO
2006-07-22 03:40:06,12755,3578,3.56484069312465,NO
2006-07-22 04:40:10,12755,2657,4.80052691004893,NO
2006-07-22 05:40:06,12673,3391,3.73724565025066,NO
2006-07-22 06:40:07,12664,2940,4.30748299319728,NO
2006-07-22 07:40:05,12664,2443,5.18379042161277,NO
2006-07-22 08:40:09,12920,2470,5.23076923076923,NO
2006-07-22 09:40:06,12920,2611,4.94829567215626,NO
2006-07-22 10:40:09,12918,2546,5.0738413197172,NO
2006-07-22 11:40:06,12918,2539,5.08782985427334,NO
2006-07-22 12:40:06,12915,2680,4.81902985074627,NO
2006-07-22 13:40:06,12915,2533,5.09869719699961,NO
2006-07-22 14:40:07,13007,3259,3.99110156489721,NO
2006-07-22 15:40:08,13004,2412,5.39137645107794,NO
2006-07-22 16:40:05,13003,2457,5.29222629222629,NO
2006-07-22 17:40:06,13003,2498,5.20536429143315,NO
2006-07-22 18:40:06,13003,2681,4.85005594927266,NO
2006-07-22 19:40:06,13010,2638,4.93176648976497,NO
2006-07-22 19:50:06,13010,2415,5.3871635610766,NO
2006-07-22 20:40:06,13010,2456,5.29723127035831,NO
2006-07-22 20:50:08,13010,2375,5.47789473684211,NO
2006-07-22 21:40:05,12918,2531,5.10391149743185,NO
2006-07-22 21:50:06,12918,2575,5.01669902912621,NO
2006-07-22 22:40:06,12785,2497,5.12014417300761,NO
2006-07-22 22:50:06,12785,2408,5.3093853820598,NO
2006-07-22 23:40:08,12785,2660,4.80639097744361,NO
2006-07-22 23:50:06,12901,2395,5.3866388308977,NO
2006-07-23 00:40:09,12901,2402,5.37094088259783,NO
2006-07-23 00:50:06,12901,2557,5.0453656628862,NO
2006-07-23 01:40:05,12901,3028,4.2605680317041,NO
2006-07-23 01:50:06,12901,2476,5.21042003231018,NO
2006-07-23 02:40:06,12903,2483,5.19653644784535,NO
2006-07-23 02:50:06,12903,2410,5.35394190871369,NO
2006-07-23 03:40:06,12903,2658,4.85440180586907,NO
2006-07-23 03:50:05,12903,2523,5.1141498216409,NO
2006-07-23 04:40:06,12903,2971,4.34298216088859,NO
2006-07-23 04:50:06,12903,2354,5.48130841121495,NO
2006-07-23 05:40:05,12903,2506,5.1488427773344,NO
2006-07-23 05:50:06,12903,2363,5.46043165467626,NO
2006-07-23 06:40:06,12903,2696,4.78597922848665,NO
2006-07-23 06:50:06,12903,2397,5.38297872340426,NO
2006-07-23 07:40:06,12905,2446,5.27596075224857,NO
2006-07-23 07:50:05,12905,2737,4.71501644135915,NO
2006-07-23 08:40:06,12905,2393,5.39281236941078,NO
2006-07-23 08:50:06,12910,2355,5.48195329087049,NO
2006-07-23 09:40:11,12910,2443,5.28448628735162,NO
2006-07-23 09:50:06,12910,2410,5.35684647302905,NO
2006-07-23 10:40:05,12654,2408,5.25498338870432,NO
2006-07-23 10:50:09,12654,2554,4.95458104933438,NO
2006-07-23 11:40:06,12657,2491,5.08109193095143,NO
2006-07-23 11:50:08,12657,2584,4.89821981424149,NO
2006-07-23 12:40:06,12656,2491,5.0806904857487,NO
2006-07-23 12:50:05,12656,2406,5.26018287614298,NO
2006-07-23 13:40:10,12656,2645,4.78487712665406,NO
2006-07-23 13:50:06,12652,2364,5.35194585448393,NO
2006-07-23 14:40:06,12661,3982,3.17955801104972,NO
2006-07-23 14:50:07,12661,2367,5.34896493451627,NO
2006-07-23 15:40:06,12755,2485,5.1327967806841,NO
2006-07-23 15:50:09,12755,5739,2.22251263286287,NO
2006-07-23 16:40:06,12755,2459,5.18706791378609,NO
2006-07-23 16:50:06,12755,2358,5.40924512298558,NO
2006-07-23 17:40:06,12755,3197,3.98967782295902,NO
2006-07-23 17:50:06,12755,2486,5.13073209975865,NO
2006-07-23 18:40:05,12755,2434,5.24034511092851,NO
2006-07-23 18:50:07,12755,2372,5.37731871838111,NO
2006-07-23 19:40:10,12759,2545,5.01335952848723,NO
2006-07-23 19:50:07,12759,2419,5.27449359239355,NO
2006-07-23 20:40:06,12748,2774,4.59552992069214,NO
2006-07-23 20:50:06,12748,2392,5.32943143812709,NO
2006-07-23 21:40:07,12748,2420,5.26776859504132,NO
2006-07-23 21:50:10,12748,2337,5.4548566538297,NO
2006-07-23 22:40:07,12649,2469,5.12312677197246,NO
2006-07-23 22:50:06,12649,2507,5.04547267650578,NO
2006-07-23 23:40:06,12650,12070,1.04805302402651,NO
2006-07-23 23:50:06,12650,2369,5.33980582524272,NO
2006-07-24 00:40:06,12648,2445,5.17300613496933,NO
2006-07-24 00:50:06,12648,2547,4.96584216725559,NO
2006-07-24 01:40:06,12648,2447,5.1687780956273,NO
2006-07-24 01:50:05,12648,2355,5.37070063694267,NO
2006-07-24 02:40:08,12648,2708,4.67060561299852,NO
2006-07-24 02:50:06,12648,2371,5.33445803458456,NO
2006-07-24 03:40:06,12649,2545,4.97013752455796,NO
2006-07-24 03:50:06,12649,2375,5.32589473684211,NO
2006-07-24 04:40:07,12649,2421,5.22470053696819,NO
2006-07-24 04:50:06,12653,2509,5.04304503786369,NO
2006-07-24 05:40:06,12662,2453,5.16184264166327,NO
2006-07-24 05:50:05,12662,2521,5.02261007536692,NO
2006-07-24 06:40:06,12662,3830,3.30600522193211,NO
2006-07-24 06:50:06,12662,2351,5.38579327945555,NO
2006-07-24 07:40:06,12662,2481,5.10358726320032,NO
2006-07-24 07:50:06,12662,2398,5.28023352793995,NO
2006-07-24 08:40:09,12662,2409,5.25612287256123,NO
2006-07-24 08:50:07,12662,7707,1.64292201894382,NO
2006-07-24 09:40:06,12662,2519,5.02659785629218,NO
2006-07-24 09:50:05,12909,8782,1.46993851058984,NO
2006-07-24 10:40:10,12917,2898,4.45721187025535,NO
2006-07-24 10:50:16,12917,3576,3.61213646532438,NO
2006-07-24 11:40:08,12924,2528,5.1123417721519,NO
2006-07-24 11:50:06,12924,4010,3.22294264339152,NO
2006-07-24 12:40:06,13171,2708,4.86373707533235,NO
2006-07-24 12:50:06,13263,2557,5.18693781775518,NO
2006-07-24 13:40:05,13265,3224,4.1144540942928,NO
2006-07-24 13:50:14,13265,2776,4.77845821325648,NO
2006-07-24 14:40:06,13261,2547,5.20651747153514,NO
2006-07-24 14:50:07,13261,5924,2.23852126941256,NO
2006-07-24 15:40:11,13251,2958,4.47971602434077,NO
2006-07-24 15:50:10,13245,10296,1.28642191142191,NO
2006-07-24 16:40:06,13245,2662,4.9755822689707,NO
2006-07-24 16:50:06,13245,2446,5.41496320523303,NO
2006-07-24 17:40:06,13246,2660,4.9796992481203,NO
2006-07-24 17:50:12,13255,3405,3.8928046989721,NO
2006-07-24 18:40:10,13163,8065,1.63211407315561,NO
2006-07-24 18:50:06,13255,2799,4.73561986423723,NO
2006-07-24 19:40:06,13255,2472,5.36205501618123,NO
2006-07-24 19:50:06,13255,2972,4.45995962314939,NO
2006-07-24 20:40:06,13255,9392,1.41130749574106,NO
2006-07-24 20:50:06,13254,2535,5.22840236686391,NO
2006-07-24 21:40:07,13260,7384,1.79577464788732,NO
2006-07-24 21:50:05,13260,2491,5.32316338819751,NO
2006-07-24 22:40:06,13261,2801,4.73438057836487,NO
2006-07-24 22:50:06,13255,4056,3.26799802761341,NO
2006-07-24 23:40:05,13252,6193,2.139835297917,NO
2006-07-24 23:50:06,13252,7442,1.7807041117979,NO
2006-07-25 00:40:06,13261,2695,4.92059369202226,NO
2006-07-25 00:50:05,13261,2414,5.493371996686,NO
2006-07-25 01:40:06,13169,2619,5.02825505918289,NO
2006-07-25 01:50:06,13169,2579,5.10624272974021,NO
2006-07-25 02:40:05,13167,2456,5.36115635179153,NO
2006-07-25 02:50:07,13167,2413,5.45669291338583,NO
2006-07-25 03:40:05,13167,2491,5.28582898434364,NO
2006-07-25 03:50:05,13167,2606,5.05257099002302,NO
2006-07-25 04:40:15,13167,2649,4.97055492638732,NO
2006-07-25 04:50:07,13171,2383,5.52706672261855,NO
2006-07-25 05:40:05,13168,2575,5.11378640776699,NO
2006-07-25 05:50:08,13168,2541,5.18221172766627,NO
2006-07-25 06:40:05,13168,2690,4.89516728624535,NO
2006-07-25 06:50:05,13168,2384,5.52348993288591,NO
2006-07-25 07:40:12,13168,2954,4.45768449559919,NO
2006-07-25 07:50:08,13168,3753,3.50865973887557,NO
2006-07-25 08:40:06,13168,2579,5.10585498255138,NO
2006-07-25 08:50:10,13168,9011,1.46132504716458,NO
2006-07-25 09:40:05,13168,3038,4.33443054641211,NO
2006-07-25 09:50:05,13168,3175,4.14740157480315,NO
2006-07-25 10:40:16,12908,4374,2.95107453132144,NO
2006-07-25 10:50:10,12908,3442,3.75014526438117,NO
2006-07-25 11:40:11,12927,2472,5.22936893203883,NO
2006-07-25 11:50:09,12927,2949,4.38351983723296,NO
2006-07-25 12:40:06,13019,2423,5.37309120924474,NO
2006-07-25 12:50:16,13019,5357,2.43027814075042,NO
2006-07-25 13:40:06,12763,5873,2.17316533287928,NO
2006-07-25 13:50:08,12763,2386,5.34911986588433,NO
2006-07-25 14:40:07,12770,2623,4.8684712161647,NO
2006-07-25 14:50:11,12681,5796,2.18788819875776,NO
2006-07-25 15:40:09,12754,2590,4.92432432432432,NO
2006-07-25 15:50:06,12760,2484,5.13687600644122,NO
2006-07-25 16:40:07,12748,2469,5.16322397731875,NO
2006-07-25 16:50:12,12748,2399,5.31388078365986,NO
2006-07-25 17:40:06,12637,2501,5.05277888844462,NO
2006-07-25 17:50:06,12729,2720,4.67977941176471,NO
2006-07-25 18:41:25,0,41066,0,YES
2006-07-25 18:51:24,0,41065,0,YES
2006-07-25 19:41:24,0,41065,0,YES
2006-07-25 19:51:24,0,41065,0,YES
2006-07-25 20:41:25,0,41066,0,YES
2006-07-25 20:51:25,0,41067,0,YES
2006-07-25 21:41:25,0,41066,0,YES
2006-07-25 21:51:25,0,41068,0,YES
2006-07-25 22:41:24,0,41066,0,YES
2006-07-25 22:51:24,0,41067,0,YES
2006-07-25 23:41:24,0,41067,0,YES
2006-07-25 23:51:24,0,41064,0,YES
2006-07-26 00:41:24,0,41065,0,YES
2006-07-26 00:51:24,0,41067,0,YES
2006-07-26 01:41:25,0,41067,0,YES
2006-07-26 01:51:25,0,41067,0,YES
2006-07-26 02:41:25,0,41068,0,YES
2006-07-26 02:51:24,0,41069,0,YES
2006-07-26 03:41:24,0,41065,0,YES
2006-07-26 03:51:24,0,41064,0,YES
2006-07-26 04:41:25,0,41066,0,YES
2006-07-26 04:51:24,0,41067,0,YES
2006-07-26 05:41:24,0,41065,0,YES
2006-07-26 05:51:24,0,41069,0,YES
2006-07-26 06:41:25,0,41065,0,YES
2006-07-26 06:51:24,0,41069,0,YES
2006-07-26 07:41:24,0,41071,0,YES
2006-07-26 07:51:24,0,41067,0,YES
2006-07-26 08:41:24,0,41066,0,YES
2006-07-26 08:51:24,0,41070,0,YES
2006-07-26 09:41:25,0,41069,0,YES
2006-07-26 09:51:24,0,41066,0,YES
2006-07-26 10:40:09,12887,3173,4.06145603529783,NO
2006-07-26 10:50:06,12887,2372,5.43296795952782,NO
2006-07-26 11:40:07,12886,7915,1.62804801010739,NO
2006-07-26 11:50:07,12886,6692,1.92558278541542,NO
2006-07-26 12:40:06,12982,2480,5.23467741935484,NO
2006-07-26 12:50:06,12982,2587,5.01816776188635,NO
2006-07-26 13:40:06,12985,3041,4.26997698125617,NO
2006-07-26 13:50:06,12981,5810,2.2342512908778,NO
2006-07-26 14:40:05,12978,2606,4.9800460475825,NO
2006-07-26 14:50:10,12978,2555,5.07945205479452,NO
2006-07-26 15:41:25,0,41066,0,YES
2006-07-26 15:51:24,0,41068,0,YES
2006-07-26 16:41:24,0,41068,0,YES
2006-07-26 16:51:25,0,41069,0,YES
2006-07-26 17:41:25,0,41068,0,YES
2006-07-26 17:51:24,0,41066,0,YES
2006-07-26 18:41:24,0,41071,0,YES
2006-07-26 18:51:24,0,41067,0,YES
2006-07-26 19:41:24,0,41068,0,YES
2006-07-26 19:51:24,0,41069,0,YES
2006-07-26 20:41:24,0,41064,0,YES
2006-07-26 20:51:24,0,41067,0,YES
2006-07-26 21:41:25,0,41066,0,YES
2006-07-26 21:51:25,0,41066,0,YES
2006-07-26 22:41:24,0,41070,0,YES
2006-07-26 22:51:24,0,41071,0,YES
2006-07-26 23:41:25,0,41068,0,YES
2006-07-26 23:51:24,0,41068,0,YES
2006-07-27 00:41:25,0,41063,0,YES
2006-07-27 00:51:25,0,41066,0,YES
2006-07-27 01:41:25,0,41067,0,YES
2006-07-27 01:51:24,0,41066,0,YES
2006-07-27 02:41:24,0,41065,0,YES
2006-07-27 02:51:24,0,41069,0,YES
2006-07-27 03:41:24,0,41068,0,YES
2006-07-27 03:51:25,0,41068,0,YES
2006-07-27 04:41:25,0,41066,0,YES
2006-07-27 04:51:25,0,41066,0,YES
2006-07-27 05:41:24,0,41070,0,YES
2006-07-27 05:51:25,0,41069,0,YES
2006-07-27 06:41:24,0,41066,0,YES
