TIME,SIZE,RESP,TH,ERROR
2006-07-15 20:30:29,459,2039,0.225110348209907,NO
2006-07-15 21:30:32,484,1971,0.245560629122273,NO
2006-07-15 22:30:34,470,2371,0.198228595529313,NO
2006-07-15 23:30:29,444,1991,0.223003515821195,NO
2006-07-16 00:30:29,438,3919,0.111763204899209,NO
2006-07-16 01:30:30,439,3919,0.112018372033682,NO
2006-07-16 02:30:30,491,3930,0.124936386768448,NO
2006-07-16 03:30:30,469,4074,0.115120274914089,NO
2006-07-16 04:30:34,469,3983,0.117750439367311,NO
2006-07-16 05:30:30,487,3947,0.123384849252597,NO
2006-07-16 06:30:34,476,3948,0.120567375886525,NO
2006-07-16 07:30:31,469,4112,0.114056420233463,NO
2006-07-16 08:30:32,494,4044,0.12215628090999,NO
2006-07-16 09:30:32,541,2016,0.268353174603175,NO
2006-07-16 10:30:50,544,1981,0.274608783442706,NO
2006-07-16 11:30:29,481,2068,0.232591876208897,NO
2006-07-16 12:30:28,480,2009,0.238924838227974,NO
2006-07-16 13:30:29,451,5231,0.0862167845536226,NO
2006-07-16 14:30:31,492,1988,0.24748490945674,NO
2006-07-16 15:30:32,514,2005,0.256359102244389,NO
2006-07-16 16:33:42,408,2166,0.188365650969529,NO
2006-07-16 17:30:32,464,1962,0.236493374108053,NO
2006-07-16 18:30:30,498,1967,0.253177427554652,NO
2006-07-16 19:30:29,544,1973,0.275722250380132,NO
2006-07-16 20:30:29,464,3968,0.116935483870968,NO
2006-07-16 21:30:30,432,4054,0.106561420818944,NO
2006-07-16 22:30:36,487,4069,0.119685426394692,NO
2006-07-16 23:30:33,498,4009,0.124220503866301,NO
2006-07-17 00:30:30,470,4039,0.116365436989354,NO
2006-07-17 01:30:31,473,4346,0.108835710998619,NO
2006-07-17 02:30:29,451,4074,0.110702012763868,NO
2006-07-17 03:30:30,496,4339,0.114312053468541,NO
2006-07-17 04:30:28,481,4063,0.118385429485602,NO
2006-07-17 05:30:28,422,4103,0.102851572020473,NO
2006-07-17 06:30:31,422,2039,0.206964198136341,NO
2006-07-17 07:30:30,476,2420,0.196694214876033,NO
2006-07-17 08:30:33,482,2042,0.236043095004897,NO
2006-07-17 09:30:28,497,2685,0.185102420856611,NO
2006-07-17 10:31:19,431,2394,0.180033416875522,NO
2006-07-17 11:30:34,429,2795,0.153488372093023,NO
2006-07-17 12:30:40,472,2151,0.219432821943282,NO
2006-07-17 13:30:31,490,2547,0.192383195916765,NO
2006-07-17 14:30:47,473,3090,0.153074433656958,NO
2006-07-17 15:30:55,454,3357,0.135239797438189,NO
2006-07-17 16:30:43,463,5302,0.0873255375330064,NO
2006-07-17 17:30:40,468,4390,0.106605922551253,NO
2006-07-17 18:30:34,478,4273,0.111865200093611,NO
2006-07-17 19:30:30,458,4061,0.112780103422802,NO
2006-07-17 20:30:36,416,3980,0.104522613065327,NO
2006-07-17 21:30:28,487,4001,0.121719570107473,NO
2006-07-17 22:30:30,484,3999,0.121030257564391,NO
2006-07-17 23:30:31,512,4210,0.121615201900238,NO
2006-07-18 00:30:29,463,4326,0.10702727693019,NO
2006-07-18 01:30:31,488,4003,0.12190856857357,NO
2006-07-18 02:30:30,501,2058,0.243440233236152,NO
2006-07-18 03:30:29,473,6041,0.0782982949842741,NO
2006-07-18 04:30:31,447,2152,0.20771375464684,NO
2006-07-18 05:30:29,446,2112,0.211174242424242,NO
2006-07-18 06:30:29,472,1973,0.239229599594526,NO
2006-07-18 07:30:30,452,2047,0.220810942843185,NO
2006-07-18 08:30:33,424,2035,0.208353808353808,NO
2006-07-18 09:30:49,470,2947,0.159484221241941,NO
2006-07-18 10:30:34,487,2646,0.184051398337113,NO
2006-07-18 11:30:37,457,2720,0.168014705882353,NO
2006-07-18 12:30:35,464,2085,0.222541966426859,NO
2006-07-18 13:30:34,503,4348,0.115685372585097,NO
2006-07-18 14:30:31,479,4394,0.109012289485662,NO
2006-07-18 15:30:35,646,11336,0.0569865913902611,NO
2006-07-18 16:30:38,473,4139,0.114278811307079,NO
2006-07-18 17:30:32,454,4386,0.103511171910625,NO
2006-07-18 18:30:38,487,4047,0.120336051396096,NO
2006-07-18 19:30:35,459,4011,0.114435302916978,NO
2006-07-18 20:31:32,478,4101,0.116556937332358,NO
2006-07-18 21:30:32,476,4128,0.11531007751938,NO
2006-07-18 22:33:10,443,4054,0.109274790330538,NO
2006-07-18 23:34:12,488,4247,0.114904638568401,NO
2006-07-19 00:30:34,470,2122,0.221489161168709,NO
2006-07-19 01:30:33,615,2074,0.296528447444552,NO
2006-07-19 02:32:52,453,2083,0.217474795967355,NO
2006-07-19 03:30:31,449,5217,0.0860647881924478,NO
2006-07-19 04:30:31,452,2339,0.193244976485678,NO
2006-07-19 05:30:29,469,2130,0.22018779342723,NO
2006-07-19 06:30:29,484,2071,0.233703524867214,NO
2006-07-19 07:30:31,491,2062,0.23811833171678,NO
2006-07-19 08:30:34,482,2204,0.218693284936479,NO
2006-07-19 09:30:30,459,2197,0.208921256258534,NO
2006-07-19 10:30:43,485,4111,0.117976161517879,NO
2006-07-19 11:30:38,487,4088,0.11912915851272,NO
2006-07-19 12:30:45,487,9033,0.0539134285397985,NO
2006-07-19 13:30:37,501,4069,0.123126075202753,NO
2006-07-19 14:30:36,492,4357,0.112921735138857,NO
2006-07-19 15:30:39,512,8757,0.0584675117049218,NO
2006-07-19 16:30:43,469,4167,0.112550995920326,NO
2006-07-19 17:30:31,459,6311,0.0727301536998891,NO
2006-07-19 18:30:28,422,4088,0.103228962818004,NO
2006-07-19 19:30:32,498,4008,0.124251497005988,NO
2006-07-19 20:30:28,491,2043,0.240332843857073,NO
2006-07-19 21:30:33,485,1996,0.242985971943888,NO
2006-07-19 22:30:30,510,2159,0.236220472440945,NO
2006-07-19 23:30:36,467,2316,0.201640759930915,NO
2006-07-20 00:30:29,496,2041,0.243018128368447,NO
2006-07-20 01:30:29,481,2071,0.232254949299855,NO
2006-07-20 02:30:29,478,1991,0.240080361627323,NO
2006-07-20 03:30:31,478,2048,0.2333984375,NO
2006-07-20 04:30:29,459,1968,0.233231707317073,NO
2006-07-20 05:30:38,438,1987,0.220432813286361,NO
2006-07-20 06:30:29,421,7225,0.0582698961937716,NO
2006-07-20 07:31:39,541,30378,0.0178089406807558,NO
2006-07-20 08:32:03,497,11625,0.042752688172043,NO
2006-07-20 09:31:25,484,18651,0.0259503511876039,NO
2006-07-20 10:31:24,470,20989,0.0223926818809853,NO
2006-07-20 11:30:31,425,7358,0.057760260940473,NO
2006-07-20 12:30:40,473,2006,0.235792622133599,NO
2006-07-20 13:30:42,470,4337,0.108369840903851,NO
2006-07-20 14:30:41,452,4191,0.10785015509425,NO
2006-07-20 15:33:29,460,6813,0.0675179803317188,NO
2006-07-20 16:33:34,446,4051,0.110096272525302,NO
2006-07-20 17:34:56,514,3997,0.128596447335502,NO
2006-07-20 18:30:42,454,4082,0.111219990200882,NO
2006-07-20 19:30:49,492,4213,0.116781390932827,NO
2006-07-20 20:30:47,486,4060,0.119704433497537,NO
2006-07-20 21:30:39,476,4061,0.117212509234179,NO
2006-07-20 22:30:35,433,2228,0.194344703770197,NO
2006-07-20 23:30:36,491,2057,0.23869713174526,NO
2006-07-21 00:30:35,473,1995,0.237092731829574,NO
2006-07-21 01:30:30,479,2115,0.226477541371158,NO
2006-07-21 02:30:42,496,5230,0.0948374760994264,NO
2006-07-21 03:30:32,503,2077,0.242176215695715,NO
2006-07-21 04:34:14,484,1979,0.244567963617989,NO
2006-07-21 05:30:29,496,1979,0.250631632137443,NO
2006-07-21 06:31:15,453,2014,0.224925521350546,NO
2006-07-21 07:30:32,489,2173,0.225034514496088,NO
2006-07-21 08:30:40,467,2672,0.174775449101796,NO
2006-07-21 09:30:44,422,4159,0.101466698725655,NO
2006-07-21 10:30:39,459,4161,0.110310021629416,NO
2006-07-21 11:30:36,433,4167,0.103911687065035,NO
2006-07-21 12:33:15,480,4703,0.10206251328939,NO
2006-07-21 13:30:39,436,4140,0.105314009661836,NO
2006-07-21 14:30:38,481,4165,0.115486194477791,NO
2006-07-21 15:30:33,461,7136,0.0646020179372197,NO
2006-07-21 16:30:31,439,4143,0.105961863384021,NO
2006-07-21 17:30:35,458,6116,0.0748855461085677,NO
2006-07-21 18:30:37,456,3975,0.114716981132075,NO
2006-07-21 19:31:14,416,2059,0.202039825157844,NO
2006-07-21 20:30:32,496,5965,0.083151718357083,NO
2006-07-21 21:30:33,468,2044,0.228962818003914,NO
2006-07-21 22:30:29,477,2319,0.205692108667529,NO
2006-07-21 23:30:31,468,6374,0.0734232820834641,NO
2006-07-22 00:30:34,496,1983,0.250126071608674,NO
2006-07-22 01:30:29,476,2046,0.232649071358749,NO
2006-07-22 02:30:29,474,1973,0.240243284338571,NO
2006-07-22 03:30:39,459,2444,0.187806873977087,NO
2006-07-22 04:30:34,481,2061,0.23338185346919,NO
2006-07-22 05:30:34,470,2060,0.228155339805825,NO
2006-07-22 06:30:30,480,3964,0.12108980827447,NO
2006-07-22 07:30:29,462,4132,0.111810261374637,NO
2006-07-22 08:30:31,469,3986,0.11766181635725,NO
2006-07-22 09:30:34,432,7399,0.0583862684146506,NO
2006-07-22 10:30:34,501,4006,0.125062406390414,NO
2006-07-22 11:30:29,456,4036,0.112983151635282,NO
2006-07-22 12:30:38,425,9804,0.0433496532027744,NO
2006-07-22 13:30:29,426,3969,0.107331821617536,NO
2006-07-22 14:30:29,485,3976,0.121981891348089,NO
2006-07-22 15:30:44,472,4047,0.11662960217445,NO
2006-07-22 16:33:38,468,1992,0.234939759036145,NO
2006-07-22 17:30:33,471,1960,0.24030612244898,NO
2006-07-22 18:30:32,491,1963,0.250127356087621,NO
2006-07-22 19:31:17,538,2025,0.265679012345679,NO
2006-07-22 20:30:28,431,2033,0.212001967535662,NO
2006-07-22 21:30:31,477,1995,0.239097744360902,NO
2006-07-22 22:30:38,476,1969,0.241747079735907,NO
2006-07-22 23:30:34,498,1992,0.25,NO
2006-07-23 00:30:32,444,2041,0.217540421362077,NO
2006-07-23 01:30:31,460,2000,0.23,NO
2006-07-23 02:30:30,492,3986,0.123432012042148,NO
2006-07-23 03:30:34,425,4003,0.106170372220834,NO
2006-07-23 04:30:37,487,3982,0.12230035158212,NO
2006-07-23 05:30:37,493,4485,0.109921962095875,NO
2006-07-23 06:30:32,473,4052,0.116732477788746,NO
2006-07-23 07:30:29,562,3974,0.141419224962255,NO
2006-07-23 08:30:30,458,4027,0.113732306928234,NO
2006-07-23 09:30:32,512,3990,0.128320802005013,NO
2006-07-23 10:30:35,436,4004,0.108891108891109,NO
2006-07-23 11:30:33,460,3966,0.115985879979829,NO
2006-07-23 12:30:29,493,3977,0.123962786019613,NO
2006-07-23 13:30:30,442,2133,0.207219878105954,NO
2006-07-23 14:30:31,459,1979,0.231935320869126,NO
2006-07-23 15:30:36,476,2120,0.224528301886792,NO
2006-07-23 16:30:29,481,1974,0.243667679837893,NO
2006-07-23 17:30:29,452,1998,0.226226226226226,NO
2006-07-23 18:30:30,491,6989,0.070253255115181,NO
2006-07-23 19:33:42,421,2052,0.205165692007797,NO
2006-07-23 20:33:37,452,2040,0.22156862745098,NO
2006-07-23 21:33:37,485,5386,0.0900482733011511,NO
2006-07-23 22:33:39,467,1981,0.235739525492176,NO
2006-07-23 23:33:34,429,1975,0.217215189873418,NO
2006-07-24 00:33:42,444,3978,0.111613876319759,NO
2006-07-24 01:33:37,615,4041,0.152190051967335,NO
2006-07-24 02:33:37,460,4220,0.109004739336493,NO
2006-07-24 03:33:38,497,4052,0.122655478775913,NO
2006-07-24 04:33:36,436,8487,0.0513726876399199,NO
2006-07-24 05:34:43,479,5983,0.0800601704830353,NO
2006-07-24 06:33:38,447,4139,0.107997100748973,NO
2006-07-24 07:30:37,422,4053,0.104120404638539,NO
2006-07-24 08:30:30,488,4164,0.117195004803074,NO
2006-07-24 09:30:37,469,2092,0.224187380497132,NO
2006-07-24 10:30:41,473,2192,0.215784671532847,NO
2006-07-24 11:30:30,422,2582,0.163439194422928,NO
2006-07-24 12:30:32,549,2299,0.238799478033928,NO
2006-07-24 13:30:30,453,2060,0.219902912621359,NO
2006-07-24 14:30:37,489,6914,0.070726063060457,NO
2006-07-24 15:30:44,515,2401,0.214493960849646,NO
2006-07-24 16:30:37,460,2059,0.223409422049539,NO
2006-07-24 17:30:29,492,5987,0.0821780524469684,NO
2006-07-24 18:30:32,646,2124,0.304143126177024,NO
2006-07-24 19:30:33,473,4094,0.115534929164631,NO
2006-07-24 20:30:32,530,6793,0.078021492713087,NO
2006-07-24 21:30:37,486,4130,0.117675544794189,NO
2006-07-24 22:30:32,469,4045,0.115945611866502,NO
2006-07-24 23:30:31,478,7405,0.0645509790681972,NO
2006-07-25 00:30:30,450,3974,0.113236034222446,NO
2006-07-25 01:30:30,459,4056,0.113165680473373,NO
2006-07-25 02:30:29,456,3971,0.114832535885167,NO
2006-07-25 03:30:30,484,4012,0.120638085742772,NO
2006-07-25 04:30:35,476,3978,0.11965811965812,NO
2006-07-25 05:30:29,473,1996,0.236973947895792,NO
2006-07-25 06:30:31,432,1991,0.216976393771974,NO
2006-07-25 07:30:37,470,2073,0.226724553786782,NO
2006-07-25 08:30:34,462,2147,0.215183977643223,NO
2006-07-25 09:30:30,480,4000,0.12,NO
2006-07-25 10:30:39,436,2411,0.180837826627955,NO
2006-07-25 11:30:37,477,4195,0.113706793802145,NO
2006-07-25 12:30:35,484,2038,0.237487733071639,NO
2006-07-25 13:30:32,448,9313,0.0481047997422957,NO
2006-07-25 14:30:49,451,2013,0.224043715846995,NO
2006-07-25 15:30:41,470,7240,0.0649171270718232,NO
2006-07-25 16:30:44,431,8762,0.04918968272084,NO
2006-07-25 17:30:46,473,4046,0.116905585763717,NO
2006-07-25 18:35:38,0,41067,0,YES
2006-07-25 19:35:38,0,41069,0,YES
2006-07-25 20:35:38,0,41066,0,YES
2006-07-25 21:35:38,0,41067,0,YES
2006-07-25 22:35:38,0,41066,0,YES
2006-07-25 23:35:38,0,41068,0,YES
2006-07-26 00:35:38,0,41070,0,YES
2006-07-26 01:35:39,0,41066,0,YES
2006-07-26 02:35:38,0,41068,0,YES
2006-07-26 03:35:38,0,41070,0,YES
2006-07-26 04:35:38,0,41074,0,YES
2006-07-26 05:35:35,0,41068,0,YES
2006-07-26 06:35:38,0,41068,0,YES
2006-07-26 07:35:35,0,41067,0,YES
2006-07-26 08:35:38,0,41067,0,YES
2006-07-26 09:35:37,0,41067,0,YES
2006-07-26 10:33:43,460,4235,0.1086186540732,NO
2006-07-26 11:33:48,476,8240,0.0577669902912621,NO
2006-07-26 12:33:53,449,2104,0.213403041825095,NO
2006-07-26 13:33:37,495,7054,0.0701729515168699,NO
2006-07-26 14:33:40,441,4086,0.107929515418502,NO
2006-07-26 15:35:38,0,41068,0,YES
2006-07-26 16:35:38,0,41072,0,YES
2006-07-26 17:35:38,0,41066,0,YES
2006-07-26 18:35:38,0,41067,0,YES
2006-07-26 19:35:38,0,41069,0,YES
2006-07-26 20:35:38,0,41066,0,YES
2006-07-26 21:35:38,0,41067,0,YES
2006-07-26 22:35:37,0,41065,0,YES
2006-07-26 23:35:38,0,41065,0,YES
2006-07-27 00:35:38,0,41066,0,YES
2006-07-27 01:35:38,0,41066,0,YES
2006-07-27 02:35:38,0,41068,0,YES
2006-07-27 03:35:38,0,41072,0,YES
2006-07-27 04:35:38,0,41067,0,YES
2006-07-27 05:35:38,0,41066,0,YES
2006-07-27 06:35:38,0,41068,0,YES
2006-07-27 07:35:22,462,4128,0.111918604651163,NO
2006-07-27 08:33:39,549,2012,0.27286282306163,NO
2006-07-27 09:33:39,441,2004,0.220059880239521,NO
2006-07-27 10:33:46,477,11966,0.0398629450108641,NO
2006-07-27 11:33:43,459,9325,0.0492225201072386,NO
2006-07-27 12:33:41,438,4235,0.103423848878394,NO
2006-07-27 13:33:45,473,7420,0.0637466307277628,NO
2006-07-27 14:33:41,438,4071,0.10759027266028,NO
2006-07-27 15:30:57,481,4987,0.0964507720072188,NO
2006-07-27 16:30:32,495,4451,0.111210963828353,NO
2006-07-27 17:35:38,0,41066,0,YES
2006-07-27 18:35:38,0,41068,0,YES
2006-07-27 19:35:38,0,41066,0,YES
2006-07-27 20:35:37,0,41067,0,YES
2006-07-27 21:35:38,0,41067,0,YES
2006-07-27 22:35:38,0,41072,0,YES
2006-07-27 23:35:38,0,41068,0,YES
2006-07-28 00:35:38,0,41071,0,YES
2006-07-28 01:35:38,0,41068,0,YES
2006-07-28 02:35:38,0,41066,0,YES
2006-07-28 03:35:38,0,41068,0,YES
2006-07-28 04:35:38,0,41068,0,YES
2006-07-28 05:35:38,0,41067,0,YES
2006-07-28 06:35:38,0,41067,0,YES
2006-07-28 07:35:38,0,41068,0,YES
2006-07-28 08:35:38,0,41067,0,YES
2006-07-28 09:30:34,495,4011,0.12341062079282,NO
2006-07-28 10:30:37,459,4119,0.11143481427531,NO
2006-07-28 11:30:32,460,4001,0.114971257185704,NO
2006-07-28 12:30:33,452,4053,0.111522329138909,NO
2006-07-28 13:30:32,452,4077,0.110865832720137,NO
2006-07-28 14:30:35,470,4099,0.114662112710417,NO
2006-07-28 15:30:44,436,5997,0.0727030181757545,NO
2006-07-28 16:31:18,515,2087,0.246765692381409,NO
2006-07-28 17:30:31,484,2141,0.226062587575899,NO
2006-07-28 18:30:31,416,2047,0.203224230581339,NO
2006-07-28 19:30:31,446,1985,0.224685138539043,NO
2006-07-28 20:30:33,454,2135,0.212646370023419,NO
2006-07-28 21:30:31,471,1981,0.237758707723372,NO
2006-07-28 22:30:33,460,6814,0.0675080716172586,NO
2006-07-28 23:30:32,480,2149,0.223359702187064,NO
2006-07-29 00:30:30,498,1983,0.251134644478064,NO
2006-07-29 01:30:38,481,2006,0.239780658025922,NO
2006-07-29 02:30:34,473,4089,0.115676204450966,NO
2006-07-29 03:30:30,476,4142,0.114920328343795,NO
2006-07-29 04:30:34,473,4015,0.117808219178082,NO
2006-07-29 05:30:30,424,4053,0.104613866271897,NO
2006-07-29 06:30:30,451,4049,0.111385527290689,NO
2006-07-29 07:30:32,473,3992,0.118486973947896,NO
2006-07-29 08:30:31,460,4135,0.111245465538089,NO
2006-07-29 09:30:31,468,4010,0.116708229426434,NO
2006-07-29 10:30:34,477,4069,0.117227820103219,NO
2006-07-29 11:30:30,473,4048,0.116847826086957,NO
2006-07-29 12:30:31,489,2142,0.228291316526611,NO
2006-07-29 13:30:30,473,1989,0.237807943690297,NO
2006-07-29 14:30:29,482,4405,0.109421112372304,NO
2006-07-29 15:30:31,496,2025,0.244938271604938,NO
2006-07-29 16:30:35,426,1997,0.213319979969955,NO
2006-07-29 17:30:30,469,2003,0.234148776834748,NO
2006-07-29 18:30:28,418,2108,0.198292220113852,NO
2006-07-29 19:30:30,452,2021,0.22365165759525,NO
2006-07-29 20:30:29,464,1990,0.233165829145729,NO
2006-07-29 21:30:51,481,2039,0.235899950956351,NO
2006-07-29 22:30:30,486,2073,0.234442836468886,NO
2006-07-29 23:30:29,562,4102,0.137006338371526,NO
2006-07-30 00:30:29,495,4113,0.12035010940919,NO
2006-07-30 01:30:29,447,7227,0.0618513906185139,NO
2006-07-30 02:30:30,476,7979,0.0596565985712495,NO
2006-07-30 03:30:28,481,4106,0.117145640526059,NO
2006-07-30 04:30:30,530,4067,0.13031718711581,NO
2006-07-30 05:30:28,443,4004,0.110639360639361,NO
2006-07-30 06:30:29,469,3992,0.11748496993988,NO
2006-07-30 07:30:32,478,3964,0.12058526740666,NO
2006-07-30 08:30:32,441,3989,0.110554023564803,NO
2006-07-30 09:30:31,469,1989,0.235796882855706,NO
2006-07-30 10:30:28,526,2071,0.253983582810237,NO
2006-07-30 11:30:30,408,2032,0.200787401574803,NO
2006-07-30 12:30:35,495,2087,0.237182558696694,NO
2006-07-30 13:30:30,452,4996,0.0904723779023219,NO
2006-07-30 14:30:31,462,1973,0.234161175874303,NO
2006-07-30 15:30:30,498,2057,0.242100145843461,NO
2006-07-30 16:30:37,473,2141,0.220924801494629,NO
2006-07-30 17:30:30,498,4273,0.116545752398783,NO
2006-07-30 18:30:37,425,1983,0.214321734745335,NO
2006-07-30 19:30:30,496,4126,0.120213281628696,NO
2006-07-30 20:30:31,476,4002,0.118940529735132,NO
2006-07-30 21:30:31,487,4118,0.118261291889267,NO
2006-07-30 22:30:29,530,4082,0.12983831455169,NO
2006-07-30 23:30:47,498,6313,0.0788848408046887,NO
2006-07-31 00:30:55,449,4044,0.111028684470821,NO
2006-07-31 01:30:29,476,4145,0.114837153196622,NO
2006-07-31 02:30:29,491,4101,0.119726895879054,NO
2006-07-31 03:30:29,461,4202,0.109709662065683,NO
2006-07-31 04:30:30,468,4035,0.115985130111524,NO
2006-07-31 05:30:30,478,1982,0.24117053481332,NO
2006-07-31 06:30:30,496,2017,0.245909766980664,NO
2006-07-31 07:30:30,484,2189,0.221105527638191,NO
2006-07-31 08:30:32,471,5993,0.0785916903053562,NO
2006-07-31 09:30:44,441,2127,0.207334273624824,NO
2006-07-31 10:30:32,470,2489,0.188830855765368,NO
2006-07-31 11:30:39,481,2037,0.236131566028473,NO
2006-07-31 12:30:37,471,6439,0.0731480043485013,NO
2006-07-31 13:30:30,484,2080,0.232692307692308,NO
2006-07-31 14:30:34,476,5177,0.0919451419741163,NO
2006-07-31 15:30:32,458,2115,0.216548463356974,NO
2006-07-31 16:30:30,478,4193,0.113999523014548,NO
2006-07-31 17:30:34,457,4104,0.11135477582846,NO
2006-07-31 18:30:43,451,9008,0.0500666074600355,NO
2006-07-31 19:30:29,433,4112,0.105301556420233,NO
2006-07-31 20:30:32,468,4138,0.113098115031416,NO
2006-07-31 21:30:29,477,6093,0.0782865583456425,NO
2006-07-31 22:30:31,473,4090,0.115647921760391,NO
2006-07-31 23:30:33,469,4009,0.116986779745572,NO
2006-08-01 00:30:34,541,4082,0.132533072023518,NO
2006-08-01 01:30:30,468,7171,0.0652628643146005,NO
2006-08-01 02:30:32,424,1991,0.212958312405826,NO
